"날짜","Product ID","바코드","SKU ID","SKU 명","벤더아이템 ID","벤더아이템명","로켓프레시","상품카테고리","하위카테고리","세부카테고리","브랜드","매출액(GMV)","판매수량(Units Sold)","반품수량(Return Units)","매입원가(COGS)","AMV","쿠폰 할인가(쿠팡 추가 할인가 제외)","쿠팡 추가 할인가","즉시 할인가","프로모션발생매출액(GMV)","프로모션발생판매수량(Units Sold)","평균판매금액(ASP)","주문건수","주문 고객 수","객단가","구매전환율","PV","정기배송 매출액(SnS GMV)","정기배송 매입원가(SnS COGS)","정기배송 비중(SnS %)","정기배송 판매수량(SnS Units Sold)","정기배송 반품수량(Return Units)","상품평 수","평균 상품 평점"
"20260510","8715018438","8809822426591","58716097","오아 아이스볼트맥스 휴대용 미니 급속 냉각 핸디 선풍기 베이지 OPFN-007BE","92283949984","오아 아이스볼트맥스 100단 미니 급속 냉각 핸디 휴대용 선풍기,OPFN-007BE,베이지","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","566200.00","19","-2","371678.00","543200.00","23000.00","0","0.00","59600","2","29800.00","20","19","32936.84","1.58","1266","0.00","0.00","0","0","0","1","5.0"
"20260510","8708230719","8809822426607","58722261","오아 아이스볼트 휴대용 미니 급속 냉각 아이스 에어컨 선풍기 핸디 베이지 OPFN-005BE","92284322027","오아 아이스볼트 휴대용 선풍기,OPFN-005BE,베이지","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","-27700.00","-1","-2","-18921.00","-27700.00","0.00","0","-35800.00","0","0","27900.00","1","1","27900.00","1.54","65","0.00","0.00","0","0","0","1","5.0"
"20260510","8722009358","8809822426171","58987730","오아 UV 듀얼 초음파 살균 렌즈세척기 아이보리 1개","92330625206","오아 UV 듀얼 초음파 살균 렌즈세척기,아이보리,1개","NO","HPC","Health Care","렌즈세척용기/렌즈용품","오아","404800.00","11","0","263340.00","321496.00","83304.00","0","0.00","147200","4","36800.00","11","11","36800.00","3.40","324","0.00","0.00","0","0","0","0","0.0"
"20260510","8723454926","8809822426270","59056260","보아르 폴더블 휴대용 접이식 프리볼트 여행용 전기포트 VPEP-004WH","92335642839","보아르 폴더블 휴대용 접이식 프리볼트 여행용 전기포트,VPEP-004WH","NO","CE","Kitchen Appliance","전기주전자","보아르","835800.00","21","0","510468.00","794450.00","1000.00","40350","0.00","597000","15","39800.00","21","21","39800.00","4.06","517","0.00","0.00","0","0","0","0","0.0"
"20260510","8723838363","8809822426317","59070986","보아르 미스팀클링 고온수 패브릭 쇼파 스팀 습식 청소기 화이트 VSCL-003WH","92337130850","보아르 미스팀클링 고온수 패브릭 쇼파 스팀 습식 청소기,VSCL-003WH,화이트","NO","CE","Living Appliance","스팀청소기","보아르","356000.00","2","0","218446.00","356000.00","0.00","0","0.00","0","0","178000.00","2","2","178000.00","1.48","135","0.00","0.00","0","0","0","1","5.0"
"20260510","8440420865","8809822425587","59082806","오아 클리어 무선 초음파 렌즈세척기 아이보리 1개","92337771699","오아 클리어 무선 초음파 렌즈세척기,1개,아이보리","NO","HPC","Health Care","렌즈세척용기/렌즈용품","오아","55800.00","2","0","39480.00","10800.00","45000.00","0","0.00","55800","2","27900.00","2","2","27900.00","0.51","396","0.00","0.00","0","0","0","0","0.0"
"20260510","8721527776","8809822426027","59199875","오아 제로버그 전기 포충기 휴대용 가정용 캠핑 모기 퇴치기 OIST-001WH","92361765440","오아 제로버그 휴대용 가정용 캠핑 전기 모기 퇴치기,OIST-001WH","NO","CE","Seasonal Appliance","모기/해충 퇴치기","오아","39800.00","1","0","24253.00","39800.00","0.00","0","0.00","0","0","39800.00","1","1","39800.00","11.11","9","0.00","0.00","0","0","0","0","0.0"
"20260510","8736301959","8809822426409","59332927","오아 아쿠아 필링기 각질 제거기 OFLL-001WH 화이트 OFLL-001WH","92383381523","오아 아쿠아 워터 필링기 초음파 진동 갈바닉 각질 제거기,OFLL-001WH,화이트","NO","CE","Beauty Appliance","각질관리기기","오아","32900.00","1","-1","20043.00","31570.00","1000.00","330","0.00","32900","1","32900.00","2","2","32900.00","1.74","115","0.00","0.00","0","0","0","0","0.0"
"20260510","8769302337","8809822426706","59924956","오아 컴팩트쿨 휴대용 미니 핸디 냉각 손 선풍기화이트 OPFN-010WH","92497904927","오아 컴팩트쿨 휴대용 미니 핸디 냉각 선풍기,OPFN-010WH,화이트","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","21900.00","0","-1","0.00","21900.00","0.00","0","-3000.00","0","0","34800.00","1","1","34800.00","0.31","325","0.00","0.00","0","0","0","0","0.0"
"20260510","8769302337","8809822426713","59927382","오아 컴팩트쿨 휴대용 미니 핸디 냉각 손 선풍기 블루 OPFN-010BL","92497793764","오아 컴팩트쿨 휴대용 미니 핸디 냉각 손 선풍기,OPFN-010BL,블루","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","34800.00","1","0","21257.00","34800.00","0.00","0","0.00","0","0","34800.00","1","1","34800.00","1.56","64","0.00","0.00","0","0","0","1","4.0"
"20260510","8769394111","8809822426744","59932138","보아르 이지 텀블렌더 휴대용 미니 믹서기 텀블러 무선 소형 블렌더 VBLD-003IV","92498158153","보아르 이지 텀블렌더 휴대용 미니 무선 믹서기 텀블러,VBLD-003IV","NO","CE","Kitchen Appliance","핸드블렌더","보아르","349000.00","10","0","224760.00","297000.00","52000.00","0","0.00","69800","2","34900.00","9","9","38777.78","0.94","954","0.00","0.00","0","0","0","0","0.0"
"20260510","8769637100","8809822426393","59944694","오아 쿨더마 갈바닉 EMS 홈케어 얼굴 피부 마사지기 화이트 OGVN-001WH","92499181931","오아 쿨더마 갈바닉 EMS 홈케어 얼굴 피부 마사지기,OGVN-001WH,화이트","NO","CE","Beauty Appliance","피부관리기기","오아","159200.00","4","0","104540.00","158200.00","1000.00","0","0.00","39800","1","39800.00","4","4","39800.00","1.72","232","0.00","0.00","0","0","0","0","0.0"
"20260510","8771613640","8809822426751","60019261","보아르 엘레어 날개없는 선풍기 BLDC 저소음 무풍 날없는 아기방 화이트 VSFN-001WH","92514572765","보아르 엘레어 BLDC 날개없는 저소음 무풍 선풍기,VSFN-001WH,화이트","NO","CE","Seasonal Appliance","탁상용선풍기","보아르","119000.00","1","-2","84162.00","104000.00","0.00","5000","0.00","119000","1","119000.00","3","3","119000.00","0.98","305","0.00","0.00","0","0","0","0","0.0"
"20260510","8771747089","8809822426553","60023938","오아 컬러젯 휴대용 미니 손 선풍기 아이보리 OPFN-009IV","92515109157","오아 컬러젯 미니 휴대용 손선풍기,아이보리,OPFN-009IV","NO","CE","Seasonal Appliance","USB/휴대용선풍기","오아","51600.00","2","0","34080.00","51600.00","0.00","0","0.00","0","0","25800.00","2","2","25800.00","7.69","26","0.00","0.00","0","0","0","0","0.0"
"20260510","8774118699","8809822426737","60085614","오아 무선 뿌리 볼륨 휴대용 미니 헤어 고데기 5000  베이지 OSTR-005BE","92523628844","오아 무선 뿌리 볼륨 휴대용 미니 헤어 고데기 5000,베이지,OSTR-005BE","NO","CE","Beauty Appliance","고데기/매직기","오아","232800.00","6","-1","146064.00","213800.00","18000.00","0","0.00","77600","2","38800.00","7","7","38800.00","4.29","163","0.00","0.00","0","0","0","0","0.0"
"20260510","8776241105","8809822426720","60133592","오아 다리마사지기 온열 종아리 발 안마기 네이비 OMSG-019","92530754827","오아 온열 종아리 발 다리 안마 마사지기,OMSG-019,네이비","NO","CE","Health Appliance","마사지기","오아","0.00","0","-1","0.00","0.00","0.00","0","0.00","0","0","69800.00","1","1","69800.00","1.96","51","0.00","0.00","0","0","0","0","0.0"
"20260510","8461693239","8809822426898","60380162","보아르 투웨이 텀블러 1.18L 대용량 손잡이 스텐 보온 보냉 핑크","92572713473","보아르 투웨이 대용량 손잡이 스텐 보온 보냉 텀블러,핑크,1.18L,1개","NO","Kitchen","Food Storage","보온/보냉텀블러","보아르","39800.00","2","0","25690.00","39800.00","0.00","0","0.00","0","0","19900.00","2","2","19900.00","2.78","72","0.00","0.00","0","0","0","0","0.0"
"20260510","8461693239","8809822426881","60450424","보아르 투웨이 텀블러 1.18L 대용량 손잡이 스텐 보온 보냉 민트","92583204581","보아르 투웨이 대용량 손잡이 스텐 보온 보냉 텀블러,민트,1.18L,1개","NO","Kitchen","Food Storage","보온/보냉텀블러","보아르","79600.00","4","-2","51380.00","69592.00","0.00","0","0.00","0","0","19900.00","6","6","19900.00","2.79","215","0.00","0.00","0","0","0","0","0.0"
"20260510","8538143067","8809822427277","60513424","삼대오백 EAA 아미노산 매실맛 700g 1개","92601294338","삼대오백 이에이에이 매실맛,700g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","377400.00","6","0","223008.00","366488.00","10912.00","0","0.00","125800","2","62900.00","6","6","62900.00","9.68","62","0.00","0.00","0","0","0","0","0.0"
"20260510","8538120061","8809822427253","60513558","삼대오백 EAA 아미노산 크림소다향 700g 1개","92601319367","삼대오백 EAA 아미노산 크림소다향,700g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","125800.00","2","0","74336.00","125800.00","0.00","0","0.00","0","0","62900.00","2","2","62900.00","8.33","24","0.00","0.00","0","0","0","0","0.0"
"20260510","8538122712","8809822427260","60514547","삼대오백 EAA 아미노산 요구르트 700g 1개","92601325880","삼대오백 EAA 아미노산 요구르트,700g,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","754800.00","12","0","446016.00","750456.00","4344.00","0","0.00","188700","3","62900.00","12","12","62900.00","12.37","97","0.00","0.00","0","0","0","0","0.0"
"20260510","8797331961","8809822426867","60542212","오아 무선S 뿌리 볼륨 미니 휴대용 헤어 고데기 화이트 OSTR-004WH","92603138012","오아 무선 뿌리 볼륨 고데기S 미니 휴대용 헤어 매직기,화이트,OSTR-004WH","NO","CE","Beauty Appliance","고데기/매직기","오아","32800.00","1","-1","18286.00","31800.00","0.00","0","0.00","32800","1","32800.00","2","2","32800.00","1.92","104","0.00","0.00","0","0","0","0","0.0"
"20260510","8797360748","8809822426836","60543356","보아르 컴플릿S 미니건조기 UV살균 원룸 의류 화이트 VCDM-001WH 4kg 고객직접설치","92603267592","보아르 컴플릿S 미니 건조기 4kg 고객직접설치,VCDM-001WH,화이트","NO","CE","Living Appliance","세탁건조기","보아르","297000.00","1","0","182253.00","297000.00","0.00","0","0.00","0","0","297000.00","1","1","297000.00","0.48","209","0.00","0.00","0","0","0","0","0.0"
"20260510","8834968166","8809822426874","61199642","오아 에어리스마트 BLDC 항공모터 고속 초경량 헤어 드라이기 화이트 ODRY-005WH 1600W","92733966574","오아 에어리스마트 BLDC 항공모터 고속 초경량 헤어 드라이기 1600W,ODRY-005WH,화이트","NO","CE","Beauty Appliance","헤어드라이어","오아","176000.00","2","0","107654.00","158000.00","18000.00","0","0.00","88000","1","88000.00","2","2","88000.00","2.86","70","0.00","0.00","0","0","0","0","0.0"
"20260510","8869074123","8809822426676","61760141","보아르 모노  0.8L 스텐 316 분유 보온 온도조절 전기 주전자 VHEP-003WH","92876355298","보아르 모노 전기포트 스텐 316 분유 보온 온도조절 커피 포트 전기 주전자 0.8L, VHEP-003WH","NO","CE","Kitchen Appliance","전기주전자","N_A","179200.00","4","0","109192.00","165040.00","2000.00","12160","0.00","179200","4","44800.00","4","4","44800.00","4.76","84","0.00","0.00","0","0","0","0","0.0"
"20260510","8882351710","8809822427055","61879892","오아 몬스터M 4in1 c to c 8핀 USB 휴대폰 멀티 고속 충전 케이블 블랙 1개 100cm","92909031070","오아 몬스터M 4in1 c to c 8핀 USB 휴대폰 멀티 고속 충전 케이블,100cm,블랙,1개","NO","CE","Cell Phone & Acc.","충전케이블","오아","8300.00","1","-1","4155.00","8300.00","0.00","0","0.00","0","0","8300.00","2","2","8300.00","22.22","9","0.00","0.00","0","0","0","0","0.0"
"20260510","8341673299","8809822427642","61895601","삼대오백 L글루타민 300 파우더 분말 700g 1개","92912759362","삼대오백 글루타민 파우더,700g,1개","NO","Food","Healthy food","헬스보충식품","N_A","153520.00","4","0","94308.00","130982.00","22538.00","0","0.00","76760","2","38380.00","4","4","38380.00","14.81","27","0.00","0.00","0","0","0","0","0.0"
"20260510","8885638632","8809822426829","61929493","오아 에어셋2 4in1 멀티 헤어 스타일러 드라이기 아이보리 ODRY-004IV 1400W","92919763198","오아 에어셋2 4in1 멀티 헤어 스타일러 드라이기 ODRY-004 1400W,ODRY-004IV,Ivory","NO","CE","Beauty Appliance","헤어드라이어","N_A","128000.00","1","0","78071.00","128000.00","0.00","0","0.00","0","0","128000.00","1","1","128000.00","1.02","98","0.00","0.00","0","0","0","0","0.0"
"20260510","8885638632","8809822426812","61929494","오아 에어셋2 4in1 멀티 헤어 스타일러 드라이기 블루 ODRY-004BL 1400W","92919763215","오아 에어셋2 4in1 멀티 헤어 스타일러 드라이기 ODRY-004 1400W,ODRY-004BL,Blue","NO","CE","Beauty Appliance","헤어드라이어","N_A","128000.00","1","0","78006.00","110000.00","18000.00","0","0.00","128000","1","128000.00","1","1","128000.00","1.72","58","0.00","0.00","0","0","0","0","0.0"
"20260510","8871713453","8809822426904","61929592","보아르 모노  1.5L 스텐 316 분유 보온 온도조절 커피 전기 주전자 VHEP-004WH","92919785010","보아르 모노 스텐 316 분유 보온 온도조절 커피 전기주전자 1.5L,VHEP-004WH","NO","CE","Kitchen Appliance","전기주전자","보아르","54800.00","1","0","33452.00","30800.00","24000.00","0","0.00","54800","1","54800.00","1","1","54800.00","1.89","53","0.00","0.00","0","0","0","0","0.0"
"20260510","8873909909","8809822426935","61929727","보아르 아가쑥쑥 분유 쉐이커 무선 전동 보온 휴대용 자동 VBTW-002WH","92919797946","보아르 아가쑥쑥 무선 전동 보온 휴대용 자동 분유 쉐이커,VBTW-002WH","NO","CE","Kitchen Appliance","전기주전자","N_A","44800.00","1","0","27374.00","44800.00","0.00","0","0.00","0","0","44800.00","1","1","44800.00","0.83","121","0.00","0.00","0","0","0","0","0.0"
"20260510","8898910809","8809822426997","62100488","삼대오백 루테인 지아잔틴 아스타잔틴 맥스 30캡슐, 1개 6.6g","92966568281","삼대오백 DSM 루테인 지아잔틴 아스타잔틴 맥스 3중기능성 30p,6.6g,1개","NO","Food","Healthy food","루테인","삼대오백","20780.00","1","0","11759.00","20780.00","0.00","0","0.00","0","0","20780.00","1","1","20780.00","100.00","1","0.00","0.00","0","0","0","0","0.0"
"20260510","8916051411","8809822427154","62271779","매시브 루버 컴팩트 헬스 스트랩 리프팅 그립 손목보호대 블랙 블랙 1세트 2p free","93032196948","MASSIVE 루버 컴팩트 헬스 리프팅 손목스트랩 2p,블랙,1개,52 x 4 cm","NO","Leisure","Exercise & Fitness","헬스스트랩","MASSIVE","9900.00","1","0","5850.00","9900.00","0.00","0","0.00","0","0","9900.00","1","1","9900.00","7.69","13","0.00","0.00","0","0","0","1","1.0"
"20260510","8909198664","8809822427109","62375802","오아 클린이스윙 좌우 회전 LCD 음파 전동 칫솔 화이트 1개 OETB-007WH","93041182691","오아 클린이스윙 좌우 회전 LCD 음파 전동 칫솔,OETB-007WH,화이트,1개","NO","CE","Electric Toothbrush","전동칫솔","오아","477600.00","12","-1","291744.00","477600.00","0.00","0","0.00","0","0","39800.00","13","12","43116.67","6.57","198","0.00","0.00","0","0","0","1","5.0"
"20260510","8909198664","8809822427116","62378988","오아 클린이스윙 좌우 회전 LCD 음파 전동 칫솔 블랙 1개 OETB-007BK","93041523461","오아 클린이스윙 좌우 회전 LCD 음파 전동 칫솔,OETB-007BK,블랙,1개","NO","CE","Electric Toothbrush","전동칫솔","오아","119400.00","3","0","72924.00","119400.00","0.00","0","0.00","0","0","39800.00","3","3","39800.00","6.00","50","0.00","0.00","0","0","0","0","0.0"
"20260510","8909180728","8809822426942","62379668","오아 스윙바스 좌우 회전 음파 전동 칫솔 화이트 1개 OORL-016WH","93041619874","오아 스윙바스 좌우 회전 음파 전동 칫솔,OORL-016WH,화이트,1개","NO","CE","Electric Toothbrush","전동칫솔","N_A","69600.00","2","0","42520.00","69600.00","0.00","0","0.00","0","0","34800.00","2","2","34800.00","4.65","43","0.00","0.00","0","0","0","0","0.0"
"20260510","8918595360","8809822426850","62380995","보아르 다이닝온 온도조절 보온 커피 분유 올스텐 티 전기포트 1.5L VHEP-005IV","93041800351","보아르 다이닝온 전기포트 1.5L 온도조절 보온 커피 분유 올스텐 티 포트,VHEP-005IV","NO","CE","Kitchen Appliance","전기주전자","보아르","54800.00","1","0","30341.00","34800.00","20000.00","0","0.00","54800","1","54800.00","1","1","54800.00","0.65","155","0.00","0.00","0","0","0","0","0.0"
"20260510","8926396803","8809822427130","62498583","오아 큐브 멀티탭 PD35 고용량 4000W 콘센트 USB C타입 충전기 3구 멀티 어댑터 그린 1개","93071427038","오아 큐브 멀티탭 PD35 고용량 4000W 콘센트 USB C타입 3구 멀티 어댑터,그린,1개","NO","CE","Cell Phone & Acc.","충전기","N_A","194600.00","7","0","140280.00","165410.00","0.00","0","29190.00","194600","7","27800.00","7","7","27800.00","7.29","96","0.00","0.00","0","0","0","0","0.0"
"20260510","8926396803","8809822427147","62499786","오아 PD35 고용량 4000W 콘센트 USB C타입 충전 3구 큐브 멀티탭 베이지 1개","93071592479","오아 큐브 멀티탭 PD35 고용량 4000W 콘센트 USB C타입 3구 멀티 어댑터,BEIGE,1개","NO","CE","Cell Phone & Acc.","충전기","오아","222400.00","8","0","160312.00","188040.00","1000.00","0","33360.00","222400","8","27800.00","8","8","27800.00","2.23","358","0.00","0.00","0","0","0","0","0.0"
"20260510","8924237824","8809822426508","62575565","오아 버블 디스펜서 핸드워시 자동 손 세정기 화이트 1개","93098253764","오아 버블 디스펜서,단일 색상,1개","NO","Home","Bath Acc. & Household Cleaning","욕실 디스펜서","N_A","51600.00","2","0","33706.00","51600.00","0.00","0","0.00","0","0","25800.00","2","2","25800.00","2.27","88","0.00","0.00","0","0","0","0","0.0"
"20260510","8957005986","8809822427437","63100963","보아르 에이블 비드 블렌더 대용량 진공 초고속 과일 얼음 믹서기 VBLD-004WH","93226609654","보아르 에이블 비드 블렌더 대용량 진공 초고속 과일 얼음 믹서기,VBLD-004WH","NO","CE","Kitchen Appliance","믹서기","보아르","278000.00","1","0","181788.00","278000.00","0.00","0","0.00","0","0","278000.00","1","1","278000.00","0.85","118","0.00","0.00","0","0","0","0","0.0"
"20260510","8976291857","8809822427314","63396496","보아르 하티클링 침구 청소기 듀얼 브러시 열풍 UV 살균 패브릭 쇼파 침대 화이트 VBVC-005WH","93299467080","보아르 하티클링 듀얼 브러시 열풍 UV 살균 침구청소기,VBVC-005WH,화이트","NO","CE","Living Appliance","침구청소기","보아르","109000.00","1","-2","84674.00","107000.00","1000.00","0","0.00","109000","1","109000.00","3","2","163500.00","2.29","131","0.00","0.00","0","0","0","0","0.0"
"20260510","8999544787","8809822427772","63533624","매시브 쉐이커 보틀 클래식 블랙 1개 800ml","93348445495","매시브 클래식 쉐이커 보틀,블랙,800ml,1개","NO","Kitchen","Food Storage","쉐이커","매시브","34300.00","7","0","18711.00","24500.00","9800.00","0","0.00","9800","2","4900.00","6","6","5716.67","15.38","39","0.00","0.00","0","0","0","0","0.0"
"20260510","8999544787","8809822427772","63533624","매시브 쉐이커 보틀 클래식 블랙 1개 800ml","95234788229","매시브 클래식 쉐이커 보틀,블랙,800ml,3개","NO","Kitchen","Food Storage","쉐이커","매시브","14700.00","3","0","8019.00","14700.00","0.00","0","0.00","0","0","4900.00","1","1","14700.00","0","0","0.00","0.00","0","0","0","0","0.0"
"20260510","9042243132","8809822427444","63573761","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 베이지 OHA-031BE","93349142610","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 36mm,Beige,OHA-031BE","NO","CE","Beauty Appliance","고데기/매직기","오아","51800.00","1","-1","26821.00","16800.00","35000.00","0","0.00","51800","1","44800.00","2","2","44800.00","1.02","196","0.00","0.00","0","0","0","0","0.0"
"20260510","9009870233","8809822427123","63742200","보아르 아가온 분유포트 3000ml 대용량 보온 원터치 출수 분리형 물통 VBNM-002WH","93385048472","보아르 아가온 분유포트 대용량 보온 원터치 출수 분리형 물통 3L,VBNM-002WH","NO","CE","Kitchen Appliance","전기주전자","보아르","127000.00","1","0","78573.00","127000.00","0.00","0","0.00","0","0","127000.00","1","1","127000.00","0.59","170","0.00","0.00","0","0","0","0","0.0"
"20260510","6778285606","R238954180001","63884854","삼대오백 쉐이커 프리미엄 보틀 블루 1개 1200ml","93419756935","삼대오백 쉐이커 프리미엄 보틀,블루,1.2L,1개","NO","Kitchen","Food Storage","쉐이커","삼대오백","41400.00","6","0","22584.00","32112.00","9288.00","0","0.00","13800","2","6900.00","6","6","6900.00","17.65","34","0.00","0.00","0","0","0","0","0.0"
"20260510","6778285606","R238953790001","63996689","삼대오백 쉐이커 프리미엄 보틀 화이트 1개 1200ml","93444288449","삼대오백 쉐이커 프리미엄 보틀,화이트,1.2L,1개","NO","Kitchen","Food Storage","쉐이커","삼대오백","75900.00","11","0","41404.00","52649.00","23251.00","0","0.00","41400","6","6900.00","11","11","6900.00","28.95","38","0.00","0.00","0","0","0","0","0.0"
"20260510","8999544787","R238954100001","64000598","매시브 쉐이커 프리미엄 보틀 블랙 1개 1200ml","93444382068","MASSIVE 쉐이커 프리미엄 보틀,블랙,1200ml,1개","NO","Kitchen","Food Storage","쉐이커","MASSIVE","9900.00","1","-1","3764.00","9900.00","0.00","0","0.00","0","0","9900.00","2","2","9900.00","20.00","10","0.00","0.00","0","0","0","0","0.0"
"20260510","6778285606","R238954150001","64001139","삼대오백 쉐이커 프리미엄 보틀 블랙 1개 1200ml","93444324494","삼대오백 프리미엄 쉐이커 보틀,블랙,1200ml,1개","NO","Kitchen","Food Storage","쉐이커","삼대오백","303600.00","44","-3","165616.00","242535.00","47095.00","0","0.00","69000","10","6900.00","46","45","7206.67","16.85","273","0.00","0.00","0","0","0","0","0.0"
"20260510","9006100108","8809822427239","64114088","오아 포인트클락 인테리어 거실 원형 저소음 디자인 벽시계 화이트","93467571731","오아 포인트클락 인테리어 거실 원형 저소음 디자인 벽시계,화이트","NO","Home","Home Deco","벽시계","오아","19900.00","1","0","13532.00","19900.00","0.00","0","0.00","0","0","19900.00","1","1","19900.00","0.85","117","0.00","0.00","0","0","0","1","5.0"
"20260510","9034477374","8809822427864","64150024","삼대오백 크레아퓨어 크레아틴 120정 1개 144g","93477481000","삼대오백 크레아퓨어 크레아틴 144g,120정,1개","NO","Food","Healthy food","헬스보충식품","삼대오백","68700.00","3","0","40596.00","68700.00","0.00","0","0.00","0","0","22900.00","3","3","22900.00","20.00","15","0.00","0.00","0","0","0","0","0.0"
"20260510","9034477374","8809822427864","64150024","삼대오백 크레아퓨어 크레아틴 120정 1개 144g","93486334194","삼대오백 크레아퓨어 크레아틴 144g,120정,2개","NO","Food","Healthy food","헬스보충식품","삼대오백","45800.00","2","0","27064.00","45800.00","0.00","0","0.00","0","0","22900.00","1","1","45800.00","100.00","1","0.00","0.00","0","0","0","0","0.0"
"20260510","9036675167","8809822427574","64212381","오아 오토 헤어 웨이브 자동 롤러 볼륨 고데기 36mm 블루 OSTR-003BL","93485170397","오아 오토 헤어 웨이브 자동 롤러 볼륨 고데기 36mm,BLUE,OSTR-003BL","NO","CE","Beauty Appliance","고데기/매직기","오아","328800.00","6","-2","200682.00","301350.00","27000.00","-450","0.00","109600","2","54800.00","8","8","54800.00","1.82","439","0.00","0.00","0","0","0","0","0.0"
"20260510","6597496123","8809822427475","64212543","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 베이지 OHA-011BE","93485177039","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기,베이지,OHA-011BE","NO","CE","Beauty Appliance","고데기/매직기","오아","39800.00","1","0","24244.00","21580.00","18000.00","220","0.00","39800","1","39800.00","1","1","39800.00","0.61","164","0.00","0.00","0","0","0","0","0.0"
"20260510","6597496123","8809822427482","64212544","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 블루 OHA-011BL","93485177038","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기,블루,OHA-011BL","NO","CE","Beauty Appliance","고데기/매직기","오아","79600.00","2","0","48486.00","79600.00","0.00","0","0.00","0","0","39800.00","2","2","39800.00","2.27","88","0.00","0.00","0","0","0","0","0.0"
"20260510","9036708525","8809822427673","64214258","오아 히트스팟S 미니 손목 무선 EMS 저주파 온열 마사지기 베이지 OMSG-025BE","93485309558","오아 히트스팟S 미니 손목 무선 EMS 온열 마사지기,OMSG-025BE,BEIGE","NO","CE","Health Appliance","마사지기","오아","251300.00","7","-2","204232.00","236300.00","15000.00","0","0.00","71800","2","35900.00","9","8","40387.50","3.40","265","0.00","0.00","0","0","0","0","0.0"
"20260510","9036708525","8809822427666","64214259","오아 히트스팟S 미니 손목 무선 EMS 저주파 온열 마사지기 블랙 OMSG-025BK","93485309517","오아 히트스팟S 미니 손목 무선 EMS 온열 마사지기 OMSG-025,OMSG-025BK,BLACK","NO","CE","Health Appliance","마사지기","오아","323100.00","9","-2","262584.00","322100.00","1000.00","0","0.00","35900","1","35900.00","9","9","43877.78","5.73","157","0.00","0.00","0","0","0","1","5.0"
"20260510","9036966327","8809822427529","64223250","오아 굿슬립 PRO 무선 목 어깨 승모근 마사지기 온열 안마기 아이보리 OMSG-015IV2","93486363781","오아 굿슬립 PRO 무선 목 어깨 승모근 마사지 온열 안마기,OMSG-015IV2,아이보리","NO","CE","Health Appliance","마사지기","오아","156000.00","2","0","96312.00","156000.00","0.00","0","0.00","0","0","78000.00","2","2","78000.00","4.35","46","0.00","0.00","0","0","0","0","0.0"
"20260510","9034174049","8809822427291","64257297","오아 퀵롤 고속 충전 일체형 C타입 보조배터리 10000mAh 베이지","93493781523","오아 퀵롤 고속 충전 일체형 C타입 보조배터리 10000mAh,베이지,OBAT-002BE","NO","CE","Cell Phone & Acc.","보조배터리","오아","23800.00","1","0","13318.00","22229.00","1571.00","0","0.00","23800","1","23800.00","1","1","23800.00","33.33","3","0.00","0.00","0","0","0","0","0.0"
"20260510","9034065016","8809822427536","64270608","오아 젤디스펜서 주방세제 거품비누 손세정기 화이트","93495841047","오아 젤디스펜서 주방세제 거품비누 손세정기,화이트,1개","NO","Home","Bath Acc. & Household Cleaning","욕실 디스펜서","오아","97600.00","2","0","56902.00","97600.00","0.00","0","0.00","0","0","48800.00","2","2","48800.00","3.92","51","0.00","0.00","0","0","0","0","0.0"
"20260510","9034510977","8809822427192","64330309","보아르 이지 미니쿠커 휴대용 접이식 전기포트 프리볼트 여행용 캠핑 라면포트","93505392607","보아르 이지 미니쿠커 휴대용 접이식 전기포트 프리볼트 여행용 캠핑 라면포트,VEPT-002IV","NO","CE","Kitchen Appliance","전기주전자","보아르","158700.00","3","0","109515.00","158700.00","0.00","0","0.00","0","0","52900.00","3","3","52900.00","0.79","378","0.00","0.00","0","0","0","0","0.0"
"20260510","9042243132","8809822427468","64330763","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 퍼플 OHA-031PU","93505467523","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 36mm,퍼플,OHA-031PU","NO","CE","Beauty Appliance","고데기/매직기","오아","89600.00","2","0","53438.00","89600.00","0.00","0","0.00","0","0","44800.00","2","2","44800.00","2.13","94","0.00","0.00","0","0","0","0","0.0"
"20260510","9042243132","8809822427451","64330764","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 블루 OHA-031BL","93505467524","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 36mm,Blue,OHA-031BL","NO","CE","Beauty Appliance","고데기/매직기","오아","224000.00","5","0","133280.00","211000.00","13000.00","0","0.00","44800","1","44800.00","5","5","44800.00","2.67","187","0.00","0.00","0","0","0","0","0.0"
